date,DB Carry Index,DB Valuation Index,DB Momentum Index,S&P 500 Index,SPX Volatility Index,MSCI EAFE Index,JP US Aggregate Bond Index,Doppio Systematic Currency
28/03/2006,466.68,367.591,327.66901,1964.47,11.58,1814.93,351.378,10412.7
29/03/2006,469.18,369.698,328.70099,1979.51,10.95,1808.48,349.099,10373.6
30/03/2006,469.12,368.88699,328.02701,1975.6,11.57,1841.74,350.764,10383.75
31/03/2006,472.01,370.39499,327.28101,1967.38,11.39,1827.65,350.069,10408.8
03/04/2006,473.47,370.70801,327.47501,1971.92,11.57,1847.64,349.545,10442.86
04/04/2006,467.7,364.965,328.04001,1984.47,11.14,1856.81,351.491,10462.77
05/04/2006,469.77,366.67001,327.64899,1993.21,11.13,1863.06,351.693,10450.98
06/04/2006,471.76,368.25,329.71301,1989.87,11.45,1872.15,350.698,10414.91
07/04/2006,473.53,370.14999,331.936,1969.3,12.26,1856.25,348.708,10401.78
10/04/2006,474.44,370.30399,333.495,1971.03,12.19,1857.32,348.421,10379.18
11/04/2006,475.14,370.04999,332.94,1956.11,13,1844.21,349.052,10396.05
12/04/2006,476.58,371.745,332.19699,1958.49,12.76,1831.89,348.663,10420.88
13/04/2006,476.14,371.78601,330.06601,1960.01,12.38,1833.89,347.4,10466.91
14/04/2006,476.2,371.81201,330.08899,1960.01,12.38,1834.11,347.316,10441.5
17/04/2006,476.39,371.88901,330.15799,1954.25,12.58,1850.89,350.215,10423.39
18/04/2006,474.73,369.51599,328.81,1988.18,11.4,1858.54,350.69,10428.52
19/04/2006,476.76,369.41699,328.647,1991.84,11.32,1881.49,351.319,10391.85
20/04/2006,473.87,367.673,329.80701,1994.23,11.64,1882.9,351.107,10423.3
21/04/2006,476.53,370.655,328.064,1993.99,11.59,1900.52,351.968,10471.4
24/04/2006,472.65,369.56799,326.47699,1989.2,11.75,1892.42,353.497,10580.24
25/04/2006,470.54,367.655,328.33301,1979.51,11.75,1897.64,353.021,10633.36
26/04/2006,473.22,368.332,328.005,1985.28,11.76,1906.95,353.013,10570.9
27/04/2006,471.15,366.79901,327.28799,1992.39,11.84,1915.32,354.912,10593.3
28/04/2006,469.55,364.53699,326.97198,1993.79,11.59,1910.15,356.237,10630.2
01/05/2006,469.74,364.61499,327.04099,1985.55,12.54,1922.8,356.908,10659.69
02/05/2006,469.16,364.647,328.328,1997.75,11.99,1940.17,357.097,10724.02
03/05/2006,471.54,365.875,328.384,1989.97,11.99,1925.98,356.244,10662.59
04/05/2006,471.2,365.00299,327.72699,1996.74,11.86,1938.19,356.942,10650.34
05/05/2006,467.59,363.646,326.67499,2017.34,11.62,1961.44,358.672,10660.02
08/05/2006,464.76,362.58301,326.741,2015.84,12,1970.55,358.687,10640.59
09/05/2006,462.87,361.15201,327.96701,2016.59,11.99,1980.26,359.282,10695.75
10/05/2006,461.63,359.97,328.082,2013.99,11.78,1973.1,360.02,10663.78
11/05/2006,462.81,360.26901,327.85999,1988.56,12.49,1966.82,359.748,10676.6
12/05/2006,459.98,357.39099,327.418,1966.27,14.19,1938.74,360.097,10640.49
15/05/2006,457.31,356.72601,328.60501,1971.45,13.57,1909.9,360.039,10604.18
16/05/2006,458.81,358.51999,327.58499,1967.79,13.35,1904.08,361.313,10586.34
17/05/2006,457.76,358.24899,328.18301,1935.18,16.26,1867.35,360.007,10568.28
18/05/2006,459.52,358.48099,326.88101,1922.32,16.99,1850.82,360.803,10593.54
19/05/2006,460.47,358.375,328.306,1930.27,17.18,1834.21,359.099,10655.05
22/05/2006,456.26,354.41199,328.51099,1922.72,17.72,1800.99,361.042,10724.85
23/05/2006,457.14,355.866,326.85699,1914.38,18.26,1827.84,361.777,10699.67
24/05/2006,461.68,358.56699,327.01401,1917.48,17.36,1804.64,360.366,10683.71
25/05/2006,463.95,360.80399,326.46301,1939.52,15.5,1816.04,360.87,10661.17
26/05/2006,465.73,362.11401,328.18701,1950.87,14.26,1841.75,359.993,10663.84
29/05/2006,465.92,362.189,328.255,1950.87,14.26,1846.45,360.449,10680.61
30/05/2006,463.19,359.375,326.56299,1920.09,18.66,1834.52,361.83,10707.98
31/05/2006,461.76,357.88501,327.53601,1936.41,16.44,1826.73,360.659,10759.07
01/06/2006,460.67,356.82501,328.767,1960.28,14.52,1829.85,359.828,10818.96
02/06/2006,457.16,353.965,327.80099,1964.11,14.32,1856.09,363.137,10908.53
05/06/2006,456.92,352.88101,327.43799,1929.23,16.65,1845.59,362.778,10934.03
06/06/2006,460.06,354.83899,328.772,1927.13,17.34,1791.65,359.896,10911.08
07/06/2006,460.13,355.681,328.83401,1915.77,17.8,1782.97,359.477,10920.41
08/06/2006,465.53,360.74301,328.41699,1918.59,18.35,1718.24,358.221,10989.91
09/06/2006,467.43,362.14301,328.95999,1910.01,18.12,1747.48,359.053,10972.26
12/06/2006,468.56,362.715,330.815,1885.81,20.96,1732.74,358.24,10923.77
13/06/2006,467.37,361.73599,331.91501,1866.92,23.81,1681.7,358.098,10947.72
14/06/2006,474.37,360.78101,330.883,1876.67,21.46,1691.78,358.116,10968.89
15/06/2006,465.19,359.87,331.47,1916.56,15.9,1725.54,357.345,10992.2
16/06/2006,464.89,359.59201,331.75201,1909.52,17.25,1736.14,357.332,11015.03
19/06/2006,467.39,361.99301,331.95999,1892.12,17.83,1730.23,355.607,11024.67
20/06/2006,466.31,362.04001,331.62799,1892.13,16.69,1733.98,355.65,11013.16
21/06/2006,463.75,360.03699,333.35699,1910.62,15.52,1740.35,356.333,10919.47
22/06/2006,464.93,360.96301,334.478,1900.98,15.88,1750.44,354.431,10923.62
23/06/2006,465.27,360.66599,334.20099,1899.32,15.89,1743.61,353.034,10947.08
26/06/2006,463.97,359.30701,335.909,1908.56,15.62,1743.72,353.055,10951.2
27/06/2006,464.93,359.879,335.28699,1891.24,16.4,1741.81,353.986,10957.07
28/06/2006,462.08,357.79999,337.92401,1901.98,15.79,1729.07,352.972,10901.5
29/06/2006,463.18,358.59799,337.36401,1943.08,13.03,1759.79,353.817,10873.37
30/06/2006,460.58,356.92099,335.96399,1939.03,13.08,1822.88,358.165,10992.87
03/07/2006,460.9,356.69601,337.43201,1954.49,13.05,1830.94,357.922,10940.6
04/07/2006,461.59,357.43799,337.04099,1954.49,13.05,1836.43,358.139,10942.44
05/07/2006,462.17,357.23801,338.05701,1940.55,14.15,1804.74,355.593,10923.4
06/07/2006,462.22,357.414,337.23599,1945.9,13.65,1817.99,356.737,10942.27
07/07/2006,461.17,357.37299,335.461,1932.75,13.97,1828.86,359.052,11002.2
10/07/2006,463.26,360.12,332.68701,1935.61,14.02,1830.34,357.918,11074.63
11/07/2006,464.61,360.686,330.83099,1943.66,13.14,1816.47,358.532,11130.3
12/07/2006,468.47,362.396,331.258,1922.62,14.49,1802.99,356.997,11139.26
13/07/2006,469.21,362.884,330.60101,1897.73,17.79,1782.42,357.909,11134.99
14/07/2006,472.33,364.44601,331.06799,1888.43,18.05,1746.83,357.458,11120.27
17/07/2006,476.44,367.957,329.20001,1885.82,18.64,1726.83,355.605,11144.31
18/07/2006,479.61,370.57101,328.48001,1889.48,17.74,1708.45,354.762,11134.76
19/07/2006,476.72,368.44901,329.57101,1924.74,15.55,1742.17,356.608,11131.87
20/07/2006,475.29,366.48199,330.207,1908.42,16.21,1771.38,358.249,11135.15
21/07/2006,474.45,365.841,329.49301,1894.94,17.4,1762.51,359.226,11169.78
24/07/2006,477.07,368.28299,328.63901,1926.5,14.98,1775.98,358.137,11194.99
25/07/2006,478.74,369.16699,328.13599,1938.68,14.85,1784.59,357.849,11177.09
26/07/2006,479.62,369.81699,328.34,1937.96,14.62,1784.07,357.922,11197.07
27/07/2006,474.35,365.414,329.465,1930.32,14.94,1822.18,360.324,11228.62
28/07/2006,472.39,364.20599,329.33301,1953.86,14.33,1840.12,361.65,11244.06
31/07/2006,471.44,363.49701,330.052,1950.99,14.95,1839.66,361.857,11232.23
01/08/2006,472.75,363.92801,330.547,1942.22,15.05,1823.36,361.283,11214.84
02/08/2006,471.18,362.772,330.771,1954.18,14.34,1844.78,362.691,11228.88
03/08/2006,471.84,362.66199,331.64301,1957.41,14.46,1831.87,362.053,11242.32
04/08/2006,470.95,362.33701,330.099,1956.05,14.34,1859.43,364.734,11207.31
07/08/2006,471.52,362.19199,332.08801,1950.63,15.23,1830.27,364.08,11249.22
08/08/2006,472.65,363.439,332.073,1944.22,15.23,1836.35,363.87,11226.67
09/08/2006,473.28,363.78799,331.24799,1936.3,15.2,1853.17,364.194,11231.91
10/08/2006,479.01,369.18201,328.50201,1945.61,14.46,1831.93,362.563,11333.12
11/08/2006,480.69,370.29599,329.043,1938.13,14.3,1828.49,361.815,11346.89
14/08/2006,480.08,370.15399,330.06601,1940.5,14.26,1841.77,360.736,11387.62
15/08/2006,479.9,369.992,330.129,1967.26,13.42,1859.26,362.306,11379.15
16/08/2006,480.06,370.32599,330.229,1982.81,12.41,1879.98,364.162,11380.34
17/08/2006,478.78,369.73801,330.05899,1986.04,12.24,1885.29,364.551,11337.35
18/08/2006,478.44,369.55801,328.28101,1993.43,11.64,1879.54,364.193,11338.32
21/08/2006,478.14,367.75201,330.84399,1986.11,12.22,1883.41,365.895,11320.36
22/08/2006,480.74,370.19901,331.095,1988.1,12.19,1880.03,365.063,11389.28
23/08/2006,481.66,371.12201,331.16101,1979.35,12.4,1871.6,364.766,11428.71
24/08/2006,481.72,371.84601,331.35999,1984.09,12.4,1868.45,364.992,11457.56
25/08/2006,483.04,371.83401,331.67599,1982.81,12.31,1859.78,364.544,11412.23
28/08/2006,483.25,371.92401,331.75601,1993.06,12.18,1864.87,365.187,11411.96
29/08/2006,484.3,373.20801,330.84399,1997.2,12.28,1871.13,364.635,11451.91
30/08/2006,485.66,373.88699,330.61099,1998.08,12.22,1885.22,366.058,11473.93
31/08/2006,488.56,375.69601,329.431,1997.42,12.31,1885.49,366.2,11527.18
01/09/2006,490.17,377.56699,329.63,2008.47,11.96,1891.7,366.498,11546.69
04/09/2006,487.61,376.82001,329.32901,2008.47,11.96,1914.88,367.712,11573.86
05/09/2006,487.56,377.03799,328.802,2012,12.63,1904.74,366.356,11521.78
06/09/2006,489.09,378.17401,328.694,1992.42,13.74,1882.76,365.472,11531.78
07/09/2006,488.52,379.578,326.85199,1982.93,13.88,1856.11,365.066,11578.74
08/09/2006,486.99,378.96201,327.51099,1990.44,13.16,1854.97,364.556,11603.33
11/09/2006,487.09,378.59,328.11499,1991.49,12.99,1837.67,364.18,11594.13
12/09/2006,488.89,379.95401,329.12201,2012.32,11.92,1849.88,364.16,11587.56
13/09/2006,489.84,382.077,328.31,2020.49,11.18,1853.73,364.553,11560.46
14/09/2006,492.26,382.31699,327.08899,2017.86,11.55,1867.11,365.422,11597.14
15/09/2006,495.02,384.76901,326.09601,2023.35,11.76,1857.97,364.303,11570.5
18/09/2006,494.27,383.53601,326.448,2025.39,11.78,1861.34,364.033,11569.04
19/09/2006,493.96,383.32901,325.367,2021,11.98,1859.1,365.457,11634.94
20/09/2006,493.12,383.146,324.83401,2031.59,11.39,1864.07,365.71,11601.11
21/09/2006,493.57,384.298,326.065,2021.08,12.25,1876.5,366.868,11582.12
22/09/2006,488.92,381.311,326.67999,2016.09,12.59,1865.33,369.162,11595.09
25/09/2006,492.95,384.63,324.56299,2033.87,12.12,1855.57,369.005,11492.28
26/09/2006,495.31,385.52802,324.51901,2049.2,11.53,1861.63,367.956,11476.32
27/09/2006,492.28,381.76801,326.28299,2049.97,11.58,1885.48,367.872,11572.5
28/09/2006,493.01,381.29599,326.936,2053.93,11.72,1886.04,366.974,11599.92
29/09/2006,493.77,382.48199,327.01401,2048.89,11.98,1885.26,366.34,11583.62
02/10/2006,493.04,382.957,327.35001,2041.99,12.57,1898.64,367.573,11558.95
03/10/2006,493.9,383.871,327.09601,2046.28,12.24,1891.99,367.334,11586.83
04/10/2006,495.99,386.112,326.035,2071.45,11.86,1890.59,367.345,11577.89
05/10/2006,496.2,386.51401,326.013,2076.63,11.98,1910.67,367.1,11619.57
06/10/2006,498.12,388.198,327.77899,2071.05,11.56,1897.64,364.604,11571.39
09/10/2006,498.6,387.88901,328.14801,2072.71,11.68,1899.32,364.567,11531.58
10/10/2006,501.19,389.53101,326.85901,2077.01,11.52,1901.5,362.802,11609.82
11/10/2006,502.13,391.03799,326.94299,2071.9,11.62,1902.18,362.714,11646.21
12/10/2006,503.68,392.89001,327.42401,2091.69,11.09,1909.86,362.789,11641.82
13/10/2006,504.55,392.96701,327.27301,2095.97,10.75,1912.35,361.863,11620.45
16/10/2006,503.85,393.30801,327.452,2101.26,11.09,1925.31,362.554,11624.67
17/10/2006,503.79,394.13599,326.93799,2093.58,11.73,1913.29,363.466,11636.62
18/10/2006,505.5,395.211,326.99799,2096.71,11.34,1922.02,363.055,11601.51
19/10/2006,503.61,393.125,326.76599,2098.32,10.9,1931.86,364.024,11639.35
20/10/2006,503.4,391.806,327.509,2100.86,10.63,1938.99,364.084,11653.43
23/10/2006,505.11,393.142,327.62201,2113.82,11.08,1939.66,362.536,11634.72
24/10/2006,505.35,392.591,327.51401,2114.36,10.78,1940.21,362.52,11645.16
25/10/2006,504.56,391.043,327.05099,2121.83,10.66,1948.84,363.674,11630.81
26/10/2006,501.23,387.724,328.453,2132.39,10.56,1962.6,365.722,11678.25
27/10/2006,500.66,388.30801,328.20001,2114.65,10.8,1965.02,367.727,11665.84
30/10/2006,501.78,389.77899,328.09698,2115.63,11.2,1952.73,367.997,11661.76
31/10/2006,502.36,389.996,327.164,2115.65,11.1,1957.64,369.785,11628.86
01/11/2006,503.19,389.48801,326.32901,2100.36,11.51,1966.24,370.719,11509.83
02/11/2006,503.26,389.13,326.28601,2100.21,11.42,1958.92,370.101,11493.24
03/11/2006,504.36,389.51901,327.05399,2095.68,11.16,1952.86,367.925,11532.12
06/11/2006,504.96,389.86401,327.53601,2119.53,11.16,1967.55,367.539,11529.32
07/11/2006,503.14,388.16101,327.923,2124.28,11.09,1989.26,369.901,11515.74
08/11/2006,501.89,387.06201,328.25,2129.22,10.75,1975.2,369.336,11505.91
09/11/2006,499.46,384.45099,330.00699,2118.32,11.01,1971.94,369.851,11468.5
10/11/2006,497.51,382.36099,329.34399,2122.26,10.79,1978.57,371.655,11425.47
13/11/2006,497.63,382.47601,330.43301,2128.17,10.86,1969.62,370.536,11404.36
14/11/2006,497.25,382.806,330.31299,2141.95,10.5,1975.63,370.923,11406.42
15/11/2006,498.49,383.595,330.09,2147.6,10.31,1981,370.226,11412.5
16/11/2006,500.34,384.595,329.358,2152.57,10.16,1980.71,370.011,11409.49
17/11/2006,498.75,384.38501,329.409,2154.8,10.05,1972.4,371.02,11395.15
20/11/2006,501.17,385.75,328.854,2153.76,9.97,1960.65,371.147,11413.23
21/11/2006,502.05,386.646,328.81799,2157.42,9.9,1965.93,371.473,11413.7
22/11/2006,498.23,383.79401,330.48199,2162.65,10.14,1988.63,373.572,11358.65
23/11/2006,496.08,382.51801,330.74899,2162.65,10.14,1989.14,373.743,11325.24
24/11/2006,492.74,378.776,333.71301,2154.96,10.73,1990.64,376.136,11265.87
27/11/2006,492.49,378.32599,335.125,2125.67,12.3,1976.34,376.264,11248.1
28/11/2006,495.19,380.297,334.948,2133.52,11.62,1972.29,377.058,11285.52
29/11/2006,496.9,380.74899,334.54099,2154.09,10.83,2000.42,376.863,11257.15
30/11/2006,495.7,378.194,336.12601,2155.89,10.91,2012.31,379.152,11110.53
01/12/2006,493.42,376.44299,337.91199,2149.85,11.66,2010.99,381.168,11029.99
04/12/2006,494,376.39401,337.51501,2169,11.23,2018.26,380.907,11046.14
05/12/2006,492.88,375.85199,332.936,2177.75,11.27,2025.36,380.786,11060.08
06/12/2006,493.29,375.961,332.966,2175.45,11.33,2033.85,380.712,11038.27
07/12/2006,495.45,377.11099,333.026,2166.87,12.67,2041.14,379.983,10990.46
08/12/2006,496.75,377.99301,333.06201,2170.84,12.07,2040.09,379.379,11024.68
11/12/2006,499.48,379.255,333.151,2175.8,10.71,2034.67,377.551,11013.5
12/12/2006,499.17,378.98901,333.189,2173.58,10.65,2045.12,378.27,10961.83
13/12/2006,501.22,380.634,333.22601,2176.52,10.18,2052.17,377.523,10971.87
14/12/2006,502.99,382.056,333.28799,2195.59,9.97,2059.84,376.225,10985.2
15/12/2006,504.75,384.07001,333.328,2198.07,10.05,2060.37,375.093,10997.43
18/12/2006,505.82,384.51099,333.42499,2190.97,10.6,2057.84,374.352,10990.22
19/12/2006,505.11,383.022,333.444,2195.8,10.3,2053.24,375.351,10939.34
20/12/2006,506.71,383.99701,333.46399,2192.76,10.26,2066.1,375.804,10916.83
21/12/2006,505.31,383.004,335.22299,2185.21,10.53,2062.94,375.722,10892.64
22/12/2006,508.19,385.26001,333.28799,2173.9,11.36,2055.92,375.075,10867.84
25/12/2006,508.4,385.37399,333.38699,2173.9,11.36,2054.27,375.086,10869.42
26/12/2006,508.48,385.41199,333.42001,2183.38,11.26,2052.99,374.926,10870.48
27/12/2006,510.87,388.45099,331.19501,2199.15,10.64,2070.18,374.043,10894.62
28/12/2006,512.19,389.00699,330.76901,2196,10.99,2073.58,373.656,10873.4
29/12/2006,511.86,387.561,331.80499,2186.13,11.56,2074.48,374.052,10839.43
01/01/2007,512.07,387.677,331.90399,2186.13,11.56,2074.48,374.052,10841.87
02/01/2007,511.71,386.76199,332.95401,2186.13,11.56,2105.85,375.81,10776.88
03/01/2007,514.44,389.80701,330.177,2183.92,12.04,2094.28,374.767,10817.25
04/01/2007,514.18,391.19299,329.29501,2186.6,11.51,2080.51,373.936,10912.83
05/01/2007,511.75,390.72198,329.45401,2173.29,12.14,2052.14,372.546,10989.35
08/01/2007,512.07,390.90399,329.73999,2178.8,12,2051.56,372.804,10973.33
09/01/2007,514.99,392.08401,329.50601,2177.68,11.91,2057.05,372.103,10960.86
10/01/2007,515.66,394.12799,332.345,2182.16,11.47,2030,371.061,10883.87
11/01/2007,520.35,397.599,325.84601,2196.02,10.87,2044.3,369.883,10837.26
12/01/2007,518.4,395.698,328.28,2206.68,10.15,2066.34,369.903,10797.76
15/01/2007,519.9,396.40399,327.52899,2206.68,10.15,2081.96,370.033,10789.24
16/01/2007,520.16,396.17499,327.84,2208.48,10.74,2071.71,370.155,10829.81
17/01/2007,520.01,396.45599,328.884,2206.7,10.59,2075.02,370.522,10811.19
18/01/2007,523.4,398.75,328.952,2200.2,10.85,2075.15,370.167,10800.68
19/01/2007,523.6,398.64099,329.095,2206.6,10.4,2084.11,370.322,10801.17
22/01/2007,525.77,399.70999,328.673,2195,10.77,2085.67,370.814,10834.33
23/01/2007,523.66,397.41501,331.258,2202.77,10.34,2095.03,371.508,10920.72
24/01/2007,521.38,395.07599,329.612,2221.56,9.89,2102.99,370.596,10920.55
25/01/2007,521.29,394.064,328.995,2196.54,11.22,2096.77,370.08,10949.88
26/01/2007,522.23,394.91501,328.62399,2193.89,11.13,2075.36,368.718,10917.6
29/01/2007,522.36,393.823,329.755,2191.71,11.45,2082.57,368.415,10977.42
30/01/2007,518.79,391.125,331.68399,2204.4,10.96,2092.09,369.063,10998.39
31/01/2007,517.58,390.21399,331.33899,2219.19,10.42,2087.68,370.383,11014.84
01/02/2007,515.07,388.22601,332.582,2231.61,10.31,2114.9,371.103,11037.24
02/02/2007,516.78,389.35999,333.181,2235.39,10.08,2116.82,370.596,11022.32
05/02/2007,518.84,392.005,329.92401,2233.44,10.55,2108.05,370.954,10944.44
06/02/2007,517.57,390.52701,331.62399,2235.02,10.65,2121.03,371.47,10999.81
07/02/2007,517.97,389.89899,332.367,2239.05,10.32,2131.71,372.362,11047.85
08/02/2007,519.41,390.19601,333.02899,2236.46,10.44,2117.8,372.295,11042.44
09/02/2007,520.07,391.10901,331.52899,2220.72,11.1,2124.91,371.034,11013.31
12/02/2007,521.28,391.44501,330.46899,2213.58,11.61,2111.01,370.27,11002.43
13/02/2007,522.18,392.203,328.91299,2230.8,10.34,2124.19,370.759,10987.43
14/02/2007,521.64,390.98099,333.133,2248.4,10.23,2155.52,373.315,11030.95
15/02/2007,521.85,392.47299,327.30499,2250.97,10.22,2166.43,374.743,10988.66
16/02/2007,522.05,392.07401,326.65601,2249.06,10.02,2161.26,374.721,10965.79
19/02/2007,523.59,392.77701,326.64899,2249.06,10.02,2169.32,374.608,10994.19
20/02/2007,524.96,393.461,327.51999,2255.48,10.24,2165.33,374.709,11009.5
21/02/2007,529.61,396.01801,327.50601,2252.43,10.2,2149.71,374.25,10993.15
22/02/2007,531.06,396.979,327.487,2251.03,10.18,2156.45,373.364,11017.73
23/02/2007,529.21,395.29401,327.496,2243.26,10.58,2172.23,374.874,11029.03
26/02/2007,529.5,395.96701,327.535,2240.73,11.15,2182.6,375.957,11021.81
27/02/2007,522.3,392.349,328.33099,2163.11,18.31,2150.11,378.623,10980.19
28/02/2007,521.04,392.431,327.18399,2175.78,15.42,2102.26,378.199,10959.07
01/03/2007,519.14,392.11499,325.44901,2170.17,15.82,2082.62,378.162,10905.82
02/03/2007,515.91,390.61099,324.35901,2145.43,18.61,2075.42,378.779,10840.59
05/03/2007,510.81,389.57501,320.67099,2125.34,19.63,2032.57,378.677,10738.81
06/03/2007,511.72,389.52499,321.293,2158.36,15.96,2057.57,378.625,10802.35
07/03/2007,513.36,389.81699,322.979,2153.65,15.24,2068.79,379.189,10803.88
08/03/2007,516.75,391.63101,323.28299,2169.14,14.29,2091.92,378.534,10827.75
09/03/2007,520.62,393.03101,323.98199,2170.62,14.09,2094.3,377.349,10883.65
12/03/2007,519.53,392.03101,324.25,2176.5,13.99,2102.88,378.805,10894.63
13/03/2007,519.91,392.73999,324.24701,2132.76,18.13,2087.08,379.857,10838.25
14/03/2007,515.84,390.672,326.853,2147.18,17.27,2035.79,380.669,10849.51
15/03/2007,518.2,391.04099,326.186,2155.18,16.43,2071.07,380.118,10895.52
16/03/2007,518.35,391.345,326.50601,2146.93,16.79,2074.66,381.03,10859.09
19/03/2007,522.91,394.173,327.35199,2170.33,14.59,2098.6,380.273,10886.66
20/03/2007,524.79,395.69601,326.698,2184.1,13.27,2114.62,380.781,10905.92
21/03/2007,526.08,395.39499,326.84201,2221.46,12.19,2120.42,380.986,10931.86
22/03/2007,529.76,395.27399,328.01999,2220.68,12.93,2158.46,381.136,10938.71
23/03/2007,529.92,395.93301,327.32501,2223.12,12.95,2161.62,379.8,10933.29
26/03/2007,530.18,395.99899,328.15701,2225.26,13.16,2153.87,380.192,10918.89
27/03/2007,532.54,396.73001,327.88,2211.52,13.48,2148.41,379.979,10921.28
28/03/2007,527.21,395.69501,326.504,2194.38,14.98,2141.87,380.781,10936.46
29/03/2007,531.93,396.27899,327.535,2202.68,15.14,2150.14,379.53,10953.16
30/03/2007,533.43,397.51401,326.65399,2200.12,14.64,2147.51,379.059,10940.62
02/04/2007,536.73,397.96201,328.38501,2205.85,14.53,2152.13,380.066,10868.87
03/04/2007,538.45,397.66299,329.33099,2226.76,13.46,2172.57,379.32,10912.24
04/04/2007,538.55,397.474,329.85599,2229.25,13.24,2186.05,379.68,10877.36
05/04/2007,536.72,395.22,330.32501,2236.71,13.23,2191.19,380.2,10922.7
06/04/2007,536.79,395.26099,330.35901,2236.71,13.23,2190.04,380.046,10930.41
09/04/2007,537.03,395.38501,330.46301,2238.03,13.14,2184.44,378.541,10920.38
10/04/2007,540.75,395.02301,330.797,2243.93,12.68,2205.66,379.469,10873.04
